Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,Weekday,Weekly_Sales
18,0,0.5680167951036484,1.2710532646607042,-0.8994149490502066,-0.10297330647361784,2011,8,19,4,1391792.69
4,0,-0.5602940134646922,-0.5372884809653994,1.228865064422838,-0.9058568548232339,2011,12,23,4,458562.24
2,0,0.644466494290643,0.5738612663470252,1.1911720386602784,-0.2266578902831205,2011,4,8,4,384075.31
39,0,0.5306052401823533,0.5477165664102621,-0.84732157820824,-2.048873008648982,2012,7,20,4,968502.38
16,0,-0.7262061265939146,0.4801760915736252,-1.0620673846899398,-0.7368567984973186,2011,10,21,4,877380.22
43,0,0.39559832459680894,1.0074275402983446,-1.0308587961534716,-1.3819358778486035,2012,9,21,4,336017.6
38,0,0.43843184399945173,1.1926191648504152,1.0912746140325327,0.16038955732765095,2011,5,6,4,1370920.87
6,0,-0.6085494973486818,-1.3717401539470833,0.4934241626871609,0.6066136808127959,2010,11,5,4,480512.44
8,0,0.462288487717379,1.1599382899294612,1.3639864251674467,-1.3115636146466454,2012,4,13,4,578539.86
15,0,0.2546272480817835,0.7939124908147799,0.6635698440321522,-0.9756959948191168,2012,6,15,4,570045.79
28,0,0.7604965341914719,1.1359723149874283,-0.9004059624855583,0.9936611284235664,2011,8,12,4,471311.5
0,0,-0.6372859090998217,-0.40656498128158464,1.1977627099855797,-0.07098591410909151,2011,12,2,4,1584083.95
17,0,0.9090583609803842,0.5477165664102621,-0.84732157820824,0.2856735107553795,2012,7,20,4,1033543.56
21,0,-0.6264419801371274,0.3102355419846654,-0.7914794398589274,-0.15628562708116184,2011,12,2,4,1167621.14
37,0,1.6469877268917303,0.7459805409307149,-1.0768202891516236,2.934229598538176,2011,8,12,4,387844.05
5,0,1.0630421522506424,-0.22355208172424484,1.3202049381137801,-1.242790721062913,2012,7,13,4,1588142.26
39,0,-0.4551079025265574,1.1555808399400003,-0.8620064457859965,-1.99289507201106,2012,3,23,4,844490.86
11,0,1.6106605648667043,-0.5634331809021623,-1.1543170468304365,3.29515400905125,2010,7,9,4,943506.28
23,0,0.2779416953515766,1.351666089465723,-0.8504470821197322,0.5245127070771778,2012,5,25,4,1407897.57
19,0,0.7707982667060314,0.8745253156197987,0.9389862426387842,-0.38659485210575306,2011,7,15,4,2039875.75
40,0,0.2768573024553066,0.40609944175279633,0.673932635207032,-0.8354845916212752,2012,8,17,4,1560590.05
37,0,0.02310936472826067,-0.7464460804595031,-1.1470846968468047,3.3660593954592843,2010,10,29,4,341219.63
21,1,-1.7444510561909088,-0.39567135630793365,-0.8871635835715778,0.30539906938017036,2010,12,31,4,774262.28
18,0,0.46662605930245665,1.1337935899926983,-0.8978657206162631,-0.10297330647361784,2011,9,2,4,1609951.02
16,0,-1.5313678520739655,-0.027466832198522112,-1.0972016391730244,-0.6041091201845337,2011,3,11,4,779602.36
20,0,1.0993693142756682,-1.3063784041051762,0.9904248305755338,0.10707723672010595,2010,5,28,4,755214.26
35,0,-0.12762124785318998,-0.4915352560760645,1.1765042165136097,-0.15095439502040753,2011,12,16,4,341503.92
43,0,-0.6405390877886298,0.9464232404458977,-1.0301672441087433,-1.2678475117484587,2012,4,6,4,320021.1
13,0,0.10606542129287165,-0.872812130153857,0.26110547981546345,0.4797303577668399,2010,5,21,4,2049086.4185999997
2,0,0.49048270302038394,-1.3913486788996552,1.1066549850034586,-0.2319891223438748,2010,10,15,4,345584.39
12,0,-0.9821228501135001,-1.1495102044845986,-1.1442960892231904,-0.10883766174044776,2010,11,12,4,1939964.63
12,1,-1.6175770873273854,-0.7072290305543592,-1.1109327909954396,-0.28210270371496654,2011,2,11,4,1944438.9
43,0,0.7388086762660838,0.5542527413944531,-1.0796708656076686,-0.7672448212436189,2011,7,1,4,315273.08
18,0,-0.3754050246507544,-0.9926420048640208,-0.9866104680810126,0.03617185031207262,2010,10,8,4,1428960.72
13,0,0.7350133011291404,0.4474952166526712,0.49515645163109506,0.3027334533497937,2012,6,22,4,1660228.88
39,0,0.4563243267878972,0.3908483667896844,-0.8474120450295872,-2.048873008648982,2012,7,6,4,1182901.56
2,0,-0.3965506861280083,-0.833595080248713,1.0956318409196424,-0.2389197240228555,2011,1,7,4,378241.34
21,0,0.7350133011291404,0.9268147154933247,-0.8140079043429993,0.012714429244752912,2011,7,8,4,1017050.65
2,0,-0.18997383938868245,-1.0296803297744348,1.0957912263727678,-0.2319891223438748,2010,12,24,4,605990.41
5,0,0.6504306552201249,0.7176571159992219,1.315156837644985,-1.084986252064582,2012,5,11,4,1517075.67
20,1,-0.22955418010251644,-0.26712658161884884,1.1824729887923269,-0.29756327669115434,2011,11,25,4,1219263.4
17,0,0.41023762869644675,0.9268147154933247,-0.8978657206162631,0.4749322489121617,2011,9,2,4,540922.94
37,0,-0.9495910632254171,-0.101543482019351,-1.1251168232525104,3.2103874192852553,2011,1,14,4,356138.79
17,0,0.4584931125804364,-0.9861058298798299,-0.9982416929266394,0.676985944014754,2010,5,28,4,1256282.79
38,0,1.1215993686491914,-1.5024636536308982,0.9759147396518723,0.19237694969217678,2010,7,2,4,1352547.7
5,0,0.9882190424080521,-1.3063784041051762,1.0376290340931353,-0.48362327561148377,2010,5,28,4,1644470.66
15,0,0.10660761774100665,-1.469782778709944,0.4528595865585673,-0.6169040771303442,2010,6,11,4,535587.31
2,0,0.13100645790706855,-1.5068211036203591,1.095816174500738,-0.33648127073466133,2010,3,12,4,384200.69
32,0,1.5325842763353055,0.9377083404669766,-1.0687714127058854,0.23609305259036342,2011,9,23,4,308437.7497
1,0,-0.5342685839542257,-1.2802337041684133,1.0156270721777247,0.0873516780953151,2010,11,19,4,1956739.17
44,0,-1.275993325002515,-1.2671613542000313,0.26787252612165674,0.5293108159318569,2010,3,5,4,777951.22
32,0,1.9793541495983098,0.7372656409517938,-1.0781113103055167,0.23609305259036342,2011,7,22,4,308437.7497
43,0,-1.1762291785457277,-1.0492888547270076,-1.1428796540485233,-0.014474854265094246,2010,4,9,4,308437.7497
3,0,-1.0222453872754689,-0.010037032240680137,-1.0476464595648594,-1.8084344427089571,2012,2,3,4,2049086.4185999997
11,0,-0.8275968623951064,0.39738454177387533,-1.0569246068632279,2.60742507321393,2011,12,23,4,1617612.03
18,0,-0.6757818569173861,1.4431725392443928,-0.8638081387041864,-0.029935427241282498,2012,3,16,4,1312849.1
29,0,-0.04683397708111782,-0.13422435694030396,1.1705938327136556,-0.29756327669115434,2011,11,11,4,409686.63
15,0,-1.5980580151945354,-0.5351097559706693,0.6445367728716672,-0.9794278572616447,2012,2,17,4,494069.49
33,0,-0.11894610468303474,0.5477165664102621,-1.0273106021422616,0.44774296540231406,2012,10,19,4,963516.28
30,0,0.49482027460546235,-0.18433503181909988,1.154312940539326,-0.29756327669115434,2011,10,14,4,1378340.18
4,0,0.9405057549721975,0.23615889216383754,1.152657043484897,-0.7837716406319575,2011,9,23,4,308437.7497
8,0,-0.10159581834272385,0.9333508904775156,1.3583309071535243,-1.2433238442689887,2012,3,23,4,550791.32
20,0,0.03286890079468552,-0.6396885557177212,1.0573866148477242,0.01538004527513054,2011,2,25,4,768313.85
20,0,-0.9729055104952098,-0.7464460804595031,1.0140881731530489,0.01538004527513054,2011,1,21,4,663941.73
20,0,1.2126883719358237,-1.69201272817243,1.006316910063274,0.05323179290648678,2010,9,17,4,684340.86
28,0,0.7350133011291404,0.9268147154933247,-0.9135126411675173,0.9936611284235664,2011,7,8,4,547586.07
21,0,0.7431462478511615,-1.1952634293739335,-0.8952174913162957,0.1859794712192722,2010,6,25,4,1095020.33
6,0,-2.089830193652721,-1.3543103539892412,0.49456026303050765,0.6066136808127959,2010,11,12,4,507584.29
44,1,-1.2830418788282665,0.61307831625217,0.4606741442301674,0.2264968348810051,2012,2,10,4,803657.12
2,0,0.7588699448470677,0.3211291669583164,1.4079752195264887,-1.0476676276393013,2012,10,26,4,405432.7
42,0,0.6222364399171199,-1.0993995296058026,0.7824461542550095,0.8497178627831972,2010,5,14,4,690851.59
30,0,1.242509176583233,0.608720866262709,1.2797582544680925,-0.7645792052132413,2012,8,31,4,1373651.49
28,0,0.7431462478511615,-1.2344804792790784,-0.9901037447015439,1.2847463989407584,2010,8,6,4,519787.93
35,0,1.0446074730140626,-1.5133572786045493,0.9747866131550896,0.2478217631240233,2010,6,4,4,471088.88
10,0,0.04588161554991838,-1.3913486788996552,1.0914292197516275,-0.33648127073466133,2010,3,19,4,1364207.0
40,1,-1.3172002550607536,0.14247371739043668,0.6147334134348661,-0.6611533032346056,2011,11,25,4,1906713.35
8,0,1.673013156402196,0.7089422160203009,1.2084399090665348,-0.8504120413913878,2011,8,5,4,554879.67
12,0,-2.023140030532151,-0.8379525302381731,-1.1144787996949723,-0.28210270371496654,2011,2,4,4,1848186.58
35,0,-0.5310154052654177,-1.8270936778457048,0.9782775062612566,0.295802851670813,2010,2,26,4,447519.44
33,0,0.9236976650800213,-0.20830100676113286,-1.0387117644894017,0.6855159153119611,2012,7,20,4,950929.59
24,0,0.3224018040986228,0.8483806156830368,0.9339983830815579,-0.38659485210575306,2011,7,1,4,706206.86
14,0,-1.2000858222636552,0.5847548913206762,-0.8912851398405813,-0.07098591410909151,2011,12,9,4,764565.55
35,1,-1.0574881564042256,-0.7616971554226152,1.0194762420513719,0.21103626190481733,2011,2,11,4,401501.2
32,0,1.6350594050327658,-0.5917566058336553,-1.1555841337393358,0.7974717885878034,2010,9,3,4,308437.7497
23,0,-0.7950650755070234,1.530321539033603,-0.9458154432127982,0.1134747151930115,2011,4,22,4,1372484.9
27,0,0.9003832178102281,1.8026621633748836,-1.027428365031102,1.9340904639406469,2012,5,11,4,1264575.18
18,0,0.6309115830872751,-0.872812130153857,-0.9930664555983291,0.09908038862897496,2010,6,25,4,1450407.32
16,0,-0.7440986093823604,1.0335722402351075,-1.0283770266179226,-0.9405098632181372,2012,4,13,4,877055.32
18,0,0.419454968314737,1.3189852145447691,-0.9227383816425765,-0.18187554097278308,2011,6,24,4,1440785.7
7,0,-1.0759228356408057,-0.40656498128158464,1.2865068755475684,-1.0002196622985868,2011,12,2,4,986601.46
42,0,1.1980490678361866,-1.4240295538206091,0.8015471403285374,0.8497178627831972,2010,6,4,4,682012.53
21,0,-0.32443855852609144,1.1555808399400003,-0.7610846131111879,-0.2645096379144768,2012,3,23,4,992774.4
37,0,1.6160825293480512,1.1250786900137775,-1.037314781129729,1.9340904639406469,2012,6,29,4,404634.36
12,0,0.3099312857915242,0.674082616104617,-1.0802578504886073,-0.4297778317978641,2011,6,24,4,2009163.08
43,0,0.24432551556722404,0.9791041153668506,-1.028622935167135,-1.2678475117484587,2012,5,18,4,334042.43
31,1,0.42162375410727543,-1.2606251792158414,0.4781623423337035,0.5426388960837423,2010,9,10,4,1028635.39
18,0,-1.3025609509611162,-0.3455606814291377,-0.9864834150764797,0.03617185031207262,2010,12,3,4,1615987.96
1,0,-1.4988360651858827,-0.818344005285601,1.0047167994420751,0.01538004527513054,2011,1,14,4,1744193.58
32,0,1.3964929678534919,1.32334266453423,-1.0300287156768413,-0.4543014992773341,2012,9,28,4,308437.7497
7,0,1.2907646604672225,-0.15819033188233692,1.3675960111904477,-1.2369263657960832,2012,6,29,4,878298.22
16,0,-0.998930940005676,0.645759191173123,-1.083078427189223,-0.6531564551434741,2011,4,22,4,1060770.11
42,0,0.5159659360827162,1.1599382899294612,1.0516149703876594,0.8401216450738389,2012,4,13,4,665687.92
20,0,0.2763151060071724,-1.580897753441187,1.0120050502066402,0.0873516780953151,2010,10,8,4,680579.49
2,0,1.162264102259295,-1.5046423786256282,1.0979798465109603,-0.3498093508865476,2010,6,11,4,355017.09
37,0,0.6211520470208507,1.6893684636489117,-1.083078427189223,3.0584473055537544,2011,4,22,4,362952.34
9,0,-0.4518547238377494,-0.7072290305543592,-1.1428191132918635,0.9414150542281735,2010,3,12,4,1941346.13
0,0,1.2181103364171706,0.630508116210012,1.1044750476675962,-0.16908058402697246,2011,6,10,4,1588948.32
41,0,1.1839519601846837,1.517249189065221,-1.0352337901327362,-0.4420396655375991,2012,8,24,4,535537.03
31,0,0.8423681978598141,-1.4371019037889912,0.45825863283648144,0.5426388960837423,2010,7,16,4,1120172.24
15,0,-0.2230478227249,-1.2170506793212363,0.48001730095351297,-0.6030428737723824,2010,9,17,4,522049.52
5,0,0.5875358672364982,0.9921764653352325,1.3123836745846016,-1.084986252064582,2012,4,27,4,1456221.1
29,0,0.7360976940254096,-1.1604038294582495,0.983350880113713,0.10707723672010595,2010,5,21,4,455751.84
10,0,1.4029993252311088,-1.593970103409569,1.0991559050242328,-0.3482099812683212,2010,8,6,4,1369634.92
26,0,0.9052629858434408,-0.9490675049694158,-0.8915454790700483,-0.009143622204339938,2010,8,13,4,1864436.12
1,0,-0.6465032487181116,-0.40656498128158464,1.1887241236683164,-0.29756327669115434,2011,12,2,4,1954952.0
0,0,-0.08424553200241298,-0.13422435694030396,1.1795522435029389,-0.07098591410909151,2011,11,11,4,1594938.89
36,0,1.3498640733139065,0.1272226424273247,1.246479977569915,-0.7336580592608658,2012,8,3,4,521959.28
20,1,0.12450010052945212,-1.3586678039787021,1.0120506901869286,0.0873516780953151,2010,11,26,4,1245628.61
17,0,-1.2130985370188885,0.4954271665367362,-0.8919950535855251,0.2515536255665512,2011,11,4,4,1100625.06
42,0,1.1308167082674816,-1.561289228488615,0.7999898821447075,0.9686043377380211,2010,7,9,4,718748.33
17,0,-1.7623435389793543,-0.45449693116565054,-0.98671019960745,0.7100395827914311,2010,12,24,4,2027507.15
24,0,-0.6616847492658837,-1.2954847791315254,0.8480429293266479,-0.27463897882991023,2010,10,8,4,674283.86
27,0,-0.408479007986972,1.2884830646185461,-1.0425508844703903,2.2326394593428938,2012,2,24,4,1323487.91
7,0,-1.4381100629947947,-1.713799978119732,1.0899383620090255,-0.906389978029309,2010,2,5,4,1004137.09
43,0,-0.4095634008832416,-0.9817483798903698,-1.1541029421893185,-0.014474854265094246,2010,5,28,4,308437.7497
16,0,-0.1520200880192523,-1.0688973796795798,-1.1555841337393358,-0.6942069420112832,2010,9,3,4,834373.73
14,0,-0.5217980656471275,1.6675812137016077,-0.8524035332206228,0.08042107641633442,2012,5,4,4,577868.38
10,0,-0.22955418010251644,-0.19740738178748188,1.3185982969681482,-0.6217021859850229,2012,1,20,4,1207303.29
25,0,-1.7151724479916337,1.1272574150085073,-0.865782476327054,-0.283702073333193,2012,3,9,4,1028569.01
2,0,1.3964929678534919,-0.15819033188233692,1.3663496008875058,-0.711800007811773,2012,6,29,4,422965.33
43,0,0.9285774331132338,-1.2366592042738085,-1.1543677028633432,-0.1040395528857686,2010,7,16,4,308437.7497
41,0,1.375347306376238,1.6741173886857987,-1.0303902018032167,-0.3290175458496055,2012,5,25,4,535764.58
34,0,-0.6107182831412207,1.295019239602736,-0.7592511569418651,0.3970962608251467,2012,3,30,4,744525.69
17,0,-0.5255934407840704,1.460602339202235,-0.8300803203243124,0.13000153458135053,2012,10,12,4,1074079.0
40,0,-0.5705957459792517,0.9159210905196737,0.6922797624424079,-0.961834791461155,2012,10,5,4,1400160.95
34,0,1.1329854940600208,-1.2802337041684133,-0.892971750688326,0.45947167593597393,2010,7,23,4,1121756.43
44,0,0.6677809415604361,0.8462018906883058,0.3794034777954721,0.33365459930216923,2011,8,19,4,712362.72
4,0,0.4866873278834413,0.5738612663470252,1.1196520626815885,-0.8050965688749753,2011,4,8,4,308437.7497
3,0,0.9540606661755653,0.7067634910255699,-1.0806966331218801,-1.0945824697739404,2011,6,3,4,2049086.4185999997
26,0,0.31264226803219836,1.6893684636489117,-0.8360115763918512,-0.14615628616572884,2011,5,27,4,1820723.17
5,0,-0.09996922899831966,-1.5068211036203591,1.05010090514325,-0.39459170019688455,2010,3,12,4,1558621.36
24,0,-0.7554847347931894,-0.9621398549377979,0.8508585789117478,-0.27463897882991023,2010,10,22,4,661644.19
5,1,0.2779416953515766,-1.3586678039787021,1.0593400573334677,-0.5289387481278963,2010,11,26,4,2049086.4185999997
14,0,-0.33582468393692044,1.7678025634591996,-0.8552020865534323,0.08042107641633442,2012,4,20,4,534780.57
15,0,0.5327740259748918,0.626150666220551,0.6671254858904886,-1.0332733010752644,2012,7,6,4,641763.53
23,0,0.03178450789841592,1.8397004882852985,-0.8366438785384465,0.5085190108949139,2012,9,21,4,1261158.47
39,1,-2.2432717884748454,-0.39567135630793365,-0.9850003101082146,-1.4459106625776565,2010,12,31,4,811318.3
20,0,0.5533774910040113,-1.1407953045056776,0.9763440974932679,0.10707723672010595,2010,5,7,4,744969.42
4,0,1.2468467481683105,-1.635365878309443,1.0218406273160339,-0.8013647064324468,2010,7,23,4,308437.7497
27,0,1.2457623552720414,1.6871897386541808,-1.0316888740890429,1.5603710964817616,2012,9,14,4,1124660.77
7,0,0.2643867841482087,1.1947978898451452,1.2094505420268464,-0.9074562244414602,2011,5,20,4,836049.89
13,1,0.5864514743402289,0.8265933657357338,0.3835817556078192,0.33365459930216923,2011,9,9,4,2049086.4185999997
11,0,1.5851773318043727,0.7546954409096359,-1.0790838807267298,2.934229598538176,2011,7,8,4,943717.38
17,0,-0.5966211754897182,1.377810789402486,-0.8524035332206228,0.16252205015195248,2012,5,4,4,1050027.89
11,0,1.8947715036892943,0.7939124908147799,-1.0391765320031612,1.5603710964817616,2012,7,13,4,960312.75
36,0,-0.7966916648514277,-1.713799978119732,0.9725798854226916,0.295802851670813,2010,2,5,4,536006.73
0,0,1.031594758258829,-0.007858307245950132,1.1468363895988638,-0.01980608632584903,2011,9,30,4,1394561.83
15,0,-1.8680718463656232,-0.5002501560549855,0.6447052349914365,-0.9794278572616447,2012,2,24,4,495720.3
7,0,1.0137022754703835,-1.5133572786045493,1.1028096267199474,-0.8978600067321019,2010,8,20,4,870676.44
30,0,-0.849284720320495,-0.21265845675059286,1.2185507795440285,-0.5022825878241238,2012,1,13,4,1377485.12
31,0,-1.2440037345625672,-1.60922117837268,0.4597060028766915,0.5410395264655159,2010,3,5,4,1066566.74
27,0,1.840551858875823,0.8309508157251948,-1.0747448147960872,2.934229598538176,2011,8,26,4,1166479.51
8,0,0.000337113906602576,-0.15383288189287692,1.1644473031173577,-0.8440145629184822,2011,3,4,4,542016.18
14,0,0.6596479948384151,-0.9272802550221139,-0.9913086976091068,0.05323179290648678,2010,7,16,4,633203.69
4,0,-1.2429193416662976,-0.818344005285601,1.027353647762193,-0.7277937039940359,2011,1,14,4,308437.7497
40,0,-0.3130524331152624,0.9703892153879297,0.6609350848917253,-0.7741754229225997,2012,5,25,4,1424500.47
3,0,0.4503601658584154,0.7895550408253199,-1.0308587961534716,-2.0909897419289414,2012,9,21,4,2049086.4185999997
12,0,0.024193757624529886,0.9355296154722457,-1.0321574684392978,-1.0844531288585069,2012,6,1,4,2035431.39
9,1,-0.5960789790415832,-0.45885438115511057,-1.1305358397216765,0.5351751711986864,2010,12,31,4,1707298.14
22,0,-0.35046398803655754,1.371274614418295,-0.9438173238085413,-1.7156710048518304,2011,4,29,4,1173307.4
14,0,-1.3649135424966083,0.5498952914049932,-0.8905114022893404,-0.07098591410909151,2011,12,16,4,870415.49
17,0,0.014976418006239648,-1.4000635788785762,-0.9862191448270533,0.7159039380582615,2010,9,17,4,997998.21
15,0,-1.6972799652031882,0.029180017664463827,0.5204113973606252,-0.7384561681155449,2011,3,11,4,457504.35
20,0,0.43138329017370064,0.5738612663470252,1.0963868864328568,-0.03633290571418757,2011,4,8,4,744782.89
35,0,1.0955739391387256,-1.4000635788785762,0.9678302654953237,0.2478217631240233,2010,5,28,4,447050.42
5,0,1.1649750844999691,-1.7029063531460809,1.0538672771149036,-0.5470649371344612,2010,9,3,4,1510925.32
1,0,-1.2152673228114272,-0.8052716553172201,1.0328309180339372,0.01538004527513054,2011,2,4,4,1929346.23
24,0,-1.3367193271936033,0.9965339153246926,1.069619067216099,-0.5534624156073663,2012,3,2,4,643155.89
42,0,0.2356503723970688,0.8374869907093848,0.902664563480643,1.3764435903857337,2011,4,15,4,635758.03
29,0,1.4588455593889837,0.36034621686346135,1.0992238173962148,-0.07844963899414736,2011,7,1,4,428782.38
5,0,0.7285069437515236,-0.16036905687706693,1.194772052509917,-0.7720429300982976,2011,10,7,4,1481739.2
26,0,-1.6555308386968153,0.07057579256433877,-0.8815274945031083,-0.0917777191460336,2011,1,21,4,1517029.9
44,1,-1.646313499078525,-0.2605904066346588,0.3080582810119366,0.29313723564043537,2011,2,11,4,766456.0
25,0,-0.16123742763754254,1.371274614418295,-0.8388317312764916,-0.31675571210987,2012,9,14,4,986131.94
34,0,-0.5483656916057286,0.2034780172428836,-0.7914794398589274,0.39762938403122183,2011,12,2,4,903606.03
4,0,1.3064883574631296,0.5128569664945782,1.119986577996161,-0.8050965688749753,2011,6,24,4,308437.7497
39,0,-1.688062625584898,0.18822694227977163,-0.8905114022893404,-1.908128482245065,2011,12,16,4,1198670.19
39,0,-1.3697933105298208,0.4954271665367362,-0.8919950535855251,-1.908128482245065,2011,11,4,4,1011321.18
15,0,0.15052553003991823,0.3320227919319684,0.5826858507114505,-0.8855981729923669,2011,9,2,4,580805.33
31,0,0.32673937568370043,-1.43492317879426,0.4534334748157993,0.5138502429556683,2010,6,4,4,1149234.96
0,0,0.8976722355695547,0.44095904166848027,1.2747621847457133,-0.4564339921016361,2012,5,25,4,1555444.55
12,0,-0.9712789211508056,0.4104568917422573,-1.0864197560395146,-0.4297778317978641,2011,4,8,4,1887465.04
30,0,1.4870397746919894,0.10543539248002272,1.2705339141171434,-0.7645792052132413,2012,7,27,4,1303732.36
36,0,0.3294503579243738,-1.1996208793633945,0.957744579464389,0.2478217631240233,2010,4,16,4,524544.83
14,0,0.34246307267960746,1.390883139370867,-0.8460953108886368,0.10334537427757803,2012,8,24,4,606210.77
29,0,0.42596132569235307,0.5128569664945782,1.3081736614727824,-0.9751628716130413,2012,10,19,4,437537.29
38,0,1.2631126416123517,-1.5721828534622662,0.9816737143863256,0.2478217631240233,2010,6,18,4,1368312.45
0,0,1.074970474109606,0.608720866262709,1.2890057540407074,-0.5817179455293647,2012,8,31,4,1582083.4
28,0,0.26980874862955556,-0.9861058298798299,-0.9982416929266394,1.151998720627973,2010,5,28,4,577627.66
35,0,-0.5060743686512208,-1.7094425281302719,0.9790928333430005,0.295802851670813,2010,3,5,4,480203.43
18,0,-1.7401134846058306,-0.9795696548956397,-1.0149348187384144,0.18704571763142247,2010,2,19,4,1515976.11
0,0,0.5750653489293995,0.8374869907093848,1.1107853435046158,-0.16908058402697246,2011,4,15,4,1559889.0
31,1,-1.7872845755935507,-1.1538676544740585,0.5000121786046677,0.6066136808127959,2010,12,31,4,955463.84
39,0,-1.0450176380971268,-1.1604038294582495,-1.0082018302606162,-1.3670084280784913,2010,4,2,4,1041202.13
23,0,0.020940578935721474,1.7678025634591996,-0.8552020865534323,0.5245127070771778,2012,4,20,4,1208654.4
19,0,0.08058218823054014,0.7677677908780169,0.9635755449722704,-0.38659485210575306,2011,9,23,4,1888119.7
4,0,-0.1579842489487341,0.42788669170009924,1.2614846451832589,-1.0961818393921667,2012,2,24,4,312220.47
42,0,1.5824663495636986,-0.15819033188233692,1.0588004835517,0.8401216450738389,2012,6,29,4,593128.13
5,0,1.4067947003680514,-1.593970103409569,1.0533386502200062,-0.5470649371344612,2010,8,6,4,1633241.59
8,0,0.5327740259748918,1.1947978898451452,1.2142172836171048,-0.8632069983371984,2011,5,20,4,518266.9
21,0,0.17926194179105814,1.1207212400243174,-0.8277645684087254,0.13479964343602968,2011,6,17,4,1042454.61
30,0,0.9893034353043213,-0.007858307245950132,1.137979189232991,-0.07844963899414736,2011,9,30,4,1285534.74
3,0,0.600548581991731,0.669725166115156,-1.0300287156768413,-2.0909897419289414,2012,9,28,4,2027620.23
13,0,-0.3472108093477495,-0.8205227302803311,0.2562121756452703,0.4797303577668399,2010,5,14,4,2049086.4185999997
27,0,1.9110373971333356,0.9856402903510416,-1.0373174594070644,1.5603710964817616,2012,8,10,4,1269113.41
12,1,-1.491245314911997,-1.498106203641438,-1.1455641595223445,0.168919528624858,2010,2,12,4,2030933.46
9,1,-0.26750793147194657,0.7917337658200498,-1.046751350819449,-0.24211846325930828,2012,2,10,4,2049086.4185999997
33,0,-1.13393785559122,-0.3978500813026637,-1.0604460511348643,1.1456012421550674,2011,12,2,4,988742.08
16,0,-1.1539991241722043,0.27973339205844244,-1.0890591805662677,-0.6531564551434741,2011,4,1,4,795859.23
3,0,-0.1991911790069723,0.35381004187927034,-1.0890591805662677,-1.0945824697739404,2011,4,1,4,1900246.47
30,0,0.5897046530290373,0.7895550408253199,1.2918379103521562,-0.7645792052132413,2012,9,21,4,1373064.87
4,0,0.6932641746227676,0.7176571159992219,1.2892118873763208,-1.1718853346548792,2012,5,11,4,333870.52
19,0,-0.7777147891667126,0.2034780172428836,1.0179750167836,-0.4889545076722381,2011,12,2,4,2049086.4185999997
4,0,1.2685346060936995,-1.7029063531460809,1.0293459303514214,-0.8013647064324468,2010,9,3,4,323798.0
13,0,-1.7314383414356753,-0.27802020659250076,0.30143224575335376,0.29313723564043537,2011,2,4,4,1995891.87
24,0,0.7160364254444257,0.3581674918687313,1.096458107265077,-0.3833961128693003,2012,7,13,4,714093.95
17,0,-0.05334033445873425,1.4562448892127748,-0.8322681730623569,0.13000153458135053,2012,10,5,4,1092204.79
32,0,1.6545784771656162,-0.914207905053732,-1.1533455157028,0.7974717885878034,2010,9,24,4,308437.7497
8,0,-0.5841506571826196,-1.4174933788364181,1.1070414522915848,-0.7672448212436189,2010,12,3,4,578164.82
1,0,1.511980811306186,0.2949844670215544,1.2709625325100524,-0.7645792052132413,2012,8,10,4,1866719.96
39,0,-1.275993325002515,1.1076488900559354,-0.8638081387041864,-1.99289507201106,2012,3,16,4,891154.18
9,0,1.513065204202455,0.9464232404458977,-1.0790838807267298,0.13746525946640636,2011,7,8,4,1699708.38
37,0,-0.37377843530635024,-0.8096291053066801,-1.1434797889154313,3.185863751805784,2010,3,5,4,372239.89
10,0,-0.5440281200206506,-0.4370671312078086,1.2918340733514189,-0.4276453389735621,2011,12,9,4,1646655.94
35,0,1.1649750844999691,0.10543539248002272,1.2418420092818698,-0.5385349658372541,2012,6,15,4,333146.88
17,0,0.30179833906950393,0.9812828403615815,-0.8960767329985262,0.4749322489121617,2011,9,16,4,845715.37
24,0,-2.0307307808060373,-0.2823776565819608,0.8504332461095352,-0.3498093508865476,2011,1,21,4,568093.57
18,0,-1.5319100485221007,0.8244146407410038,-0.8796782888433434,-0.029935427241282498,2012,1,27,4,1279623.26
20,0,0.3907185565635971,1.0597169401718705,1.2558104707061506,-0.5022825878241238,2012,3,30,4,724798.76
42,1,-0.3201009869410138,-1.3586678039787021,0.8161093407714779,1.1786548809317454,2010,11,26,4,633520.34
24,0,-2.2969492368401823,-0.3346670564554867,0.8417060895759213,-0.3498093508865476,2011,1,14,4,572360.83
6,0,-1.085140175259096,0.3036993670004754,0.5937842127150091,0.27394480022171963,2011,10,7,4,525866.36
35,0,-0.21328828665847516,-1.3455954540103203,0.9929420021602663,0.2542192415969288,2010,11,19,4,411615.71
20,0,1.091236367553648,-1.6005062783937591,1.0082129550836894,0.05323179290648678,2010,9,24,4,671688.06
21,0,0.1705867986209029,-0.822701455275062,-0.905033969818048,0.1859794712192722,2010,5,7,4,1052973.28
0,0,0.9247820579762904,0.9311721654827857,1.11617065535274,-0.16908058402697246,2011,5,27,4,1466046.67
32,0,1.5304154905427663,1.6741173886857987,-1.0303902018032167,-0.3215538209645492,2012,5,25,4,308437.7497
42,0,0.9925566139931297,-0.007858307245950132,0.937583084503091,1.4084309827502606,2011,9,30,4,555183.72
